vae,vas,pve,pvs,gee,ges,rqe,rqs,rle,rls,cce
0.08310676,0.51117224,0.479435,0.33214673,1.0129983,0.4514193,1.0274317,0.32958916,0.45768598,0.28137094,0.4317768
-1.3747122,0.1277958,-0.022347357,0.19638619,-0.050733976,0.20302111,-0.60205823,0.18599665,-0.36053863,0.15239738,-0.43809295
0.2717645,0.15690604,0.029186578,0.29205847,-0.29609886,0.19068696,-0.2809452,0.19016927,0.007860686,0.18465526,-0.3114268
-0.20723525,0.20880984,-0.23450384,0.3739123,-0.11993377,0.17390372,-0.34381837,0.3117465,-0.23357825,0.2124291,-0.33994955
-1.6993695,0.12328757,-0.15804823,0.2682508,-0.95927787,0.22911777,-1.0729318,0.17228301,-1.049798,0.15319063,-1.2488425
-0.84358215,0.11214435,-2.6770036,0.22198433,-0.7780083,0.19764295,-0.7222335,0.17015378,-0.88342017,0.13861421,-1.0687922
-1.7713151,0.12875153,-2.5229173,0.2493356,-1.4160327,0.18797116,-1.3165486,0.16286352,-1.3014159,0.1469147,-1.2046255
-0.3096434,0.120813064,-0.11384686,0.23854543,-0.7173264,0.18691882,-0.5947659,0.16063948,-0.46354416,0.14829123,-0.66231996
0.34080306,0.4573736,0.6764035,0.3936894,0.74828076,0.38146612,0.8407761,0.49914193,0.8422099,0.38669398,0.7783017
0.45906228,0.14235906,0.17216983,0.25367594,-0.75872993,0.2950048,-0.7867496,0.24504794,-0.9981981,0.1839895,-0.052512504
1.1030186,0.12857246,0.6430726,0.22578736,1.5168372,0.2160969,1.2603886,0.22240879,1.5492939,0.15172005,1.3059926
-2.0011306,0.17473146,0.07271339,0.30333257,-1.5648504,0.22653352,-1.7890732,0.17554033,-1.6114235,0.17656006,-1.3477623
1.5472012,0.17823844,1.3998989,0.2648508,1.5664548,0.20283304,1.6748697,0.21566325,1.6867744,0.17608823,1.8730795
-1.9070141,0.17104934,-0.63938683,0.33064833,-1.0434121,0.2230826,-1.5910269,0.20987812,-0.9335834,0.25424823,-0.14811967
-1.2460357,0.12207312,-0.3602144,0.28083846,-0.23974566,0.22845228,-0.6916584,0.16904351,-0.5796426,0.16498888,0.0070677684
-2.1855178,0.13663791,-0.60587925,0.23305322,-1.7303915,0.18681775,-2.1780062,0.17696173,-1.6136059,0.15727939,-1.3012061
-0.4710795,0.1206983,-0.9528603,0.23941578,-0.5019084,0.19690268,-0.2564314,0.16302972,-0.6337327,0.14432985,-0.37189263
1.0934191,0.16186124,0.7039262,0.2789576,0.9080391,0.1944671,1.2255069,0.18063407,0.8830178,0.15379746,0.98284686
-1.1177778,0.121708244,-0.55738443,0.22715022,0.06528988,0.21947493,-0.46409547,0.19588219,-0.75292087,0.1432447,-0.8021635
-1.1953987,0.17232381,-0.78889537,0.33050954,-0.7627859,0.26527497,-0.9701465,0.2104939,-1.1540662,0.2419649,-0.88890135
0.028650641,0.24075487,0.47394106,0.4362975,0.3014974,0.29585695,0.14991577,0.33802933,0.006907965,0.281025,0.61087626
0.5503211,0.124564715,0.62835157,0.22127773,0.25986174,0.19808295,-0.103185646,0.21444687,0.29859108,0.17348357,0.2907499
0.062333763,0.12682705,-0.28237942,0.2508663,-0.20037515,0.22213736,0.28397256,0.17381778,-0.44292647,0.13725586,-0.70179415
1.1943235,0.37306467,1.0707449,0.6193249,-0.6065216,0.63609004,-0.69719523,0.49507773,0.77651703,0.7389316,-0.32829285
0.9311831,0.12994204,0.6625712,0.21078306,1.4062123,0.23350912,1.0995256,0.20693156,1.1266658,0.15993327,0.7598601
0.5787652,0.11041776,0.21534654,0.2392498,0.2874968,0.20321772,0.59566635,0.19724673,0.0002555814,0.14780022,0.19767249
-0.22377479,0.14236209,-1.0385023,0.35369718,-0.32451996,0.32089016,-0.04048393,0.22906348,-0.526742,0.14608887,-0.65335715
1.2861651,0.263636,1.3312646,0.4686722,1.2127978,0.4691487,0.94414586,0.48747215,1.7314056,0.20215808,1.030997
-1.0034943,0.13015565,1.2232851,0.24153912,0.9611492,0.21040754,0.6828198,0.19395985,0.90235245,0.15154727,1.5586782
0.24002372,0.1275496,0.15767218,0.23612024,-0.25121173,0.24949399,0.036738392,0.21355523,-0.16146806,0.15619504,-0.7305489
-0.5907056,0.16555783,0.483919,0.30158466,0.42603573,0.21243529,0.6214698,0.19521338,0.59370875,0.203761,0.3741708
1.0582964,0.11053851,0.4284313,0.22972222,0.39357445,0.23261674,0.50307333,0.23348199,0.23566091,0.15461487,0.5352624
-0.18106987,0.20805575,0.57122016,0.3739123,0.5362827,0.16825922,0.7846446,0.27709433,0.521091,0.1942361,0.38306454
-0.77435887,0.12934014,-0.7469677,0.22137748,-0.80802065,0.17510186,-0.7789389,0.17657226,-0.7342889,0.16657037,-0.7365878
0.043372232,0.13519461,-0.059554223,0.2511619,-0.07089214,0.26882127,0.43787983,0.24997829,-0.01262544,0.1571417,-0.01882487
1.013062,0.20221563,0.8083564,0.31338027,0.5870379,0.2030091,0.7366416,0.23431627,0.8610445,0.1623705,0.631435
0.07751121,0.16186124,1.092956,0.2789576,1.9674023,0.1950475,1.7622799,0.19378558,1.6380965,0.16935514,2.3011458
-1.4327528,0.14871335,-0.48871684,0.23028909,-0.5065141,0.24258393,-0.25251657,0.29972708,-0.36417848,0.22674613,-0.20366922
0.42599374,0.23036577,0.9622564,0.40737543,-0.08236047,1.0647703,0.109119214,1.0777562,-0.7478548,0.89449894,-0.46743548
0.46164596,0.1200451,-0.10680796,0.19638619,-0.3115489,0.17493246,-0.047670737,0.17141207,0.06367226,0.14056142,-0.19491854
-1.1647047,0.118156366,-0.9597494,0.23301464,-1.2672877,0.17954683,-1.4686134,0.15899704,-1.2920709,0.14266409,-1.2732804
-1.2946193,0.15201451,-2.2595289,0.28687263,-1.344844,0.18500769,-0.9553941,0.14942698,-1.5393677,0.15985498,-1.2497872
-0.12976031,0.20805575,-1.2587459,0.3739123,-0.076127216,0.16825922,0.10357858,0.27709433,-0.13879478,0.1942361,-0.14807352
1.2260886,0.4573736,0.25832072,0.44383255,0.976895,0.4826855,0.95557684,0.49073493,0.69535357,0.49933192,0.6809428
-0.5518068,0.16735582,-1.1155812,0.29205847,-0.8415304,0.19184636,-1.0447491,0.19016927,-1.1519439,0.18934047,-1.5417205
-0.40035427,0.16499291,-0.74935156,0.29205847,-1.0055517,0.1892828,-0.7613024,0.19016927,-1.0523398,0.18557575,-1.4368389
0.50811017,0.17022066,1.1909122,0.25766206,1.910808,0.1969793,1.9356897,0.20937869,1.5396277,0.16704017,1.8571669
-1.5246997,0.23647669,-0.13135226,0.4094311,-0.9584045,0.17910731,-1.4376296,0.3397293,-1.2832178,0.22846387,-1.2643694
-0.71238357,0.15602651,-0.4605537,0.3240828,-1.1047091,0.2492623,-1.1352906,0.18407309,-1.3253726,0.20011319,-1.2049457
1.5475568,0.18660334,1.0530767,0.28284657,1.9238257,0.19735359,1.524609,0.19807447,1.6970565,0.18001331,1.931292
0.64687026,0.18022986,0.19007199,0.28506348,-0.31374568,0.30600595,-0.38210383,0.25877398,-0.13309167,0.19363584,-0.30295625
0.8544181,0.3388224,0.7881848,0.42519823,1.0586277,0.41016325,0.90768874,0.31995824,1.1433179,0.34772584,0.83826005
1.5068794,0.1753199,0.82872504,0.2701239,1.8819398,0.19196367,1.5657498,0.17273308,1.6501472,0.16972405,1.8697007
1.1574767,0.25972143,1.0873256,0.38143334,1.2642483,0.2604384,1.0121639,0.37869307,1.2585611,0.3051176,1.2953742
-1.8933308,0.14608051,-3.2805173,0.29207346,-2.3039203,0.2452488,-2.5477257,0.20254774,-2.590877,0.240538,-1.8487344
-1.4428777,0.25608963,-2.2975323,0.4352209,-1.6014849,0.30231553,-1.5751711,0.39226258,-1.3787856,0.29636618,-0.68174976
-0.95203906,0.12803465,-0.1793484,0.24932286,-1.3916867,0.18604405,-0.8872666,0.15222521,-0.93558013,0.1404571,-0.9674231
0.8289153,0.13613917,0.56193054,0.2626911,0.42576548,0.22891286,0.9548273,0.19742419,0.7158048,0.1577559,0.33847442
0.73251885,0.29402512,0.7646385,0.5567685,-0.2508071,0.41016325,0.063401,0.31995824,0.9111313,0.5911467,0.26294544
-0.9044718,0.118542336,-0.35371083,0.2382643,-1.294748,0.17348301,-0.94092596,0.18045378,-0.9841865,0.13980289,-1.0346917
1.3041941,0.35524127,1.1697853,0.5567685,-0.6708145,0.41016325,-0.081334054,0.31995824,0.8765082,0.6738757,0.79144496
0.15047441,0.12631214,-0.63688844,0.24576741,0.051777285,0.18244012,0.34668544,0.18980598,-0.47254628,0.14868975,-0.3251252
-0.26044014,0.12064717,-0.5296703,0.23612024,-1.0280601,0.20676185,-0.7951076,0.17046897,-0.8607031,0.14371811,-0.9901079
1.1450877,0.17503576,1.2779199,0.21239938,1.1999454,0.29622597,0.33540133,0.2953842,1.0803725,0.19817737,1.1334563
-0.41474524,0.12623139,-0.08660754,0.20298342,-0.8199116,0.20941544,-0.4009626,0.18273391,-0.7437852,0.15123998,-0.8823646
-1.2869459,0.12759787,-2.1679213,0.20558971,-1.5656155,0.18477972,-1.3734497,0.18042377,-1.4627606,0.1517405,-1.3207707
-0.64158165,0.20880984,-0.62619036,0.3739123,-0.6878501,0.17390372,-0.44214535,0.3117465,-0.18623818,0.2124291,-0.7027624
-1.3350902,0.13044947,-0.9745526,0.21596204,-1.4523386,0.17508794,-1.2011975,0.1732176,-1.200348,0.15071036,-1.3536464
-0.35729948,0.1306176,-0.53886724,0.22273397,-0.60680056,0.23615377,-0.35133585,0.19632143,-0.91613907,0.14593767,-0.93416244
-1.1120406,0.12922662,-2.3534071,0.20011306,-1.5175226,0.21240781,-2.0977874,0.23122269,-1.3894625,0.17105411,-1.5210012
1.3253165,0.4952117,1.3269006,0.47850424,-0.99323344,0.6155359,-0.9203545,0.56339204,-0.7891338,0.72381175,-0.43061766
-0.6779226,0.13678613,0.25093132,0.24132012,-0.16396356,0.2571215,0.28708676,0.24261394,0.3277609,0.1715429,-0.06882709
1.2749873,0.18749085,0.43822607,0.2860417,1.7861204,0.1895976,1.3290322,0.22681955,1.2289315,0.18152973,1.3168252
0.18072945,0.12714292,0.37051564,0.21523696,0.11051341,0.22700182,0.26645914,0.20553055,-0.3956193,0.14526273,-0.5241451
0.34080306,0.4573736,0.6764035,0.3936894,0.74828076,0.38146612,0.8407761,0.49914193,0.8422099,0.38669398,0.7783017
-1.0447046,0.15487094,-0.9481004,0.30158466,-0.92997235,0.21143316,-0.6019584,0.18290865,-0.88464475,0.18250036,-1.046232
0.33621162,0.2303408,0.89451444,0.28274652,-0.38651618,0.2998626,-0.64501405,0.23076813,-0.023023434,0.21211337,-0.2987952
0.29838607,0.15515685,0.18604712,0.23981237,-0.8149733,0.20827106,-0.8774886,0.20353585,-0.70995,0.17564851,0.18001163
-0.9678585,0.15629734,1.108799,0.23851493,1.3118092,0.2499247,0.6325719,0.25848365,0.6090035,0.18372783,0.79834867
-1.1545275,0.15882955,-1.8032627,0.30158466,-1.1236327,0.21243529,-0.7517933,0.19521338,-1.3585205,0.20047423,-1.0138448
-0.2619393,0.1138159,0.08237928,0.26761767,-0.57340413,0.20448713,-0.50822085,0.16325101,-0.166309,0.15385519,-0.5160065
0.5532867,0.12793717,0.6699048,0.1922474,0.5911237,0.2051001,0.74794626,0.19016229,0.5092871,0.13721125,0.15683402
-0.012902796,0.13110632,-0.23646516,0.2259923,-0.8363294,0.18021552,-0.44945294,0.17870018,-0.17006023,0.17460473,-0.03279774
0.2260747,0.25608963,0.8562746,0.4352209,-0.09906432,0.30231553,0.04190049,0.39226258,0.34351805,0.29636618,0.66379756
-1.7591743,0.1780921,-2.70559,0.31146678,-2.132419,0.21628824,-2.2069252,0.1617393,-2.2194524,0.23136209,-1.6831121
1.0347899,0.1427277,0.3759197,0.19816442,0.51959944,0.21306385,0.72464854,0.21766974,0.31116655,0.15806863,0.05497352
-1.1177796,0.11974331,-0.47505012,0.2382643,-1.1582584,0.17395556,-1.3532003,0.18045378,-1.1211239,0.14099704,-1.1765734
0.1124851,0.12574346,-0.77270764,0.21172263,-0.11419618,0.20132686,0.2697949,0.19072802,-0.34792483,0.15524174,-0.40564454
-0.019804806,0.11642128,-1.1980658,0.2392498,-0.3082803,0.19784546,-0.38859168,0.1924756,-0.6989899,0.15234007,-0.6305092
0.5775518,0.14242595,-0.3638177,0.2647393,0.28276062,0.22324003,0.21849564,0.19990744,-0.4016662,0.17001872,-0.3219547
1.2260886,0.4573736,0.31685826,0.3209215,1.0581315,0.43363854,1.235446,0.48657343,1.0954645,0.5122708,0.63505226
0.68024755,0.12793717,0.1085688,0.1922474,1.0397865,0.22111979,1.134037,0.20621328,1.0060991,0.16025124,0.51229376
0.34997314,0.2303408,0.99924016,0.28274652,0.023713708,0.2998626,-0.35545772,0.23076813,0.7379927,0.21461862,0.14126638
-1.0567025,0.1537496,-1.0598111,0.29303238,-0.93040115,0.21841438,-0.6210191,0.18550014,-0.9005185,0.1686325,-1.1808318
-1.2619934,0.1246924,-0.43191114,0.25246668,-0.3698009,0.2134097,-0.14756392,0.26021582,-0.49282867,0.16340628,-0.22833925
1.4672983,0.21355502,1.4733878,0.3456684,1.9498571,0.20545983,1.7613876,0.2718975,1.952075,0.1975755,2.1996617
-0.11025949,0.12761487,0.18551536,0.2528543,-0.6595515,0.16247751,-0.25074384,0.15882581,-0.44840908,0.143747,-0.18252756
1.0155132,0.1287576,0.42736018,0.21109025,0.93916774,0.20521727,1.3071642,0.19711788,0.966234,0.1473796,0.98797166
1.0065997,0.20564908,0.62633073,0.24802686,0.263139,0.43363854,0.7187521,0.36286247,0.4915361,0.326323,0.49970636
1.1074711,0.14003593,0.8062744,0.1922474,0.9838597,0.21110147,0.74593335,0.22809975,1.1195201,0.16193755,0.90968204
1.143347,0.15380959,1.0639367,0.24424958,1.1894346,0.2325471,1.3343263,0.24778122,1.2785801,0.15734848,0.758896
0.13881452,0.12083386,-0.44136617,0.23834883,0.616264,0.20670232,0.725805,0.1632793,0.00495237,0.1293736,0.46392515
-1.2920257,0.11825726,-0.50689644,0.2930076,-0.27619398,0.20208028,-0.3357416,0.16847572,-0.50422186,0.15175189,0.10843896
0.94240636,0.15109599,0.8678104,0.22159612,0.19493103,0.21295047,-0.14456631,0.22847138,0.5933744,0.17344746,0.95178246
0.54846317,0.49184886,1.1048,0.3629172,0.7623445,0.43521574,0.8552868,0.30570865,0.8104313,0.40628618,1.2513132
0.119141504,0.122428425,-0.1064181,0.23301464,-0.5149141,0.22668315,-0.021172982,0.19667533,-0.8479737,0.15556528,-0.51704824
-0.72920114,0.12362479,-0.9195643,0.23851493,-0.9364749,0.18492113,-0.7277518,0.16862413,-0.57241803,0.1521074,-0.7255581
0.76851934,0.25159094,1.6677005,0.27579004,1.2901518,0.36265606,1.0620552,0.37910423,0.7760256,0.20687006,0.49976686
-1.4091021,0.11166245,-2.196742,0.24932286,-1.7218511,0.18604405,-1.5480831,0.15222521,-1.6271499,0.13848679,-1.4578867
1.1853256,0.14538026,-0.38308546,0.24130794,0.9120801,0.22878669,1.25489,0.23062365,1.1837481,0.15620565,1.178772
-0.990814,0.1308047,-2.8010838,0.22803602,-1.3599223,0.23296672,-1.3553728,0.19338712,-1.5775956,0.16614223,-1.5217257
1.4135543,0.18660334,0.5778592,0.28284657,1.3568213,0.19735359,1.5018779,0.19807447,1.6375847,0.18001331,1.8757614
0.51476485,0.10889698,0.02609324,0.2435471,-0.1054858,0.1766003,0.05354846,0.15072504,-0.03329335,0.13193719,0.014280469
0.34252322,0.13341919,0.40366668,0.2611152,-0.59889007,0.18164021,-0.39853144,0.16057438,-0.6543142,0.13984701,-0.6272683
-1.7492156,0.12647477,-2.6832392,0.24469157,-2.054953,0.2181665,-1.8171983,0.18846948,-2.2729776,0.16146751,-1.7780528
1.2596524,0.11053851,1.0216892,0.22972222,1.0154713,0.23261674,0.8345712,0.23348199,1.1772116,0.15461487,0.74762964
-0.58556193,0.123072684,-1.8853785,0.30065387,-0.71789044,0.24988061,-0.5800345,0.21210526,-0.5888038,0.19692925,-0.7915344
-0.1649585,0.1254191,-0.7401229,0.2626911,-0.86479807,0.22541942,-0.5834755,0.21206912,-0.9645143,0.16757,-1.2110357
1.664896,0.14022812,1.2000744,0.2049565,1.8618835,0.21868967,1.6948496,0.22718398,2.025864,0.17360005,2.191554
0.35563198,0.11135699,0.578861,0.22715022,0.20231107,0.20844239,0.5434153,0.19588219,-0.014007625,0.14070374,-0.15797761
1.100433,0.31489637,0.26463172,0.61303073,1.157666,0.18761756,1.2664398,0.38636038,0.9606344,0.4255134,0.421651
-0.19984066,0.12548123,0.25643414,0.24132012,-0.754498,0.20761931,-0.7437194,0.17994444,-0.37609977,0.15066206,-0.40204322
0.9598776,0.1300464,0.9011371,0.21109025,1.1190071,0.21271284,0.6521559,0.19711788,1.051103,0.14054534,0.8658192
-0.77708143,0.10889698,-2.2111232,0.2435471,-1.1694369,0.1766003,-0.7434771,0.15072504,-1.1588362,0.13193719,-1.0515085
-1.3139728,0.12296456,-1.5938989,0.22282338,-1.6182091,0.18691882,-1.4997779,0.16895868,-1.7982512,0.15701534,-1.5398656
-0.40415084,0.13539644,-0.88243794,0.2169023,-0.9242288,0.23216546,-0.5149616,0.17745626,-1.0070277,0.14350307,-1.1364996
0.47642836,0.13314769,0.60846364,0.25533524,0.5862673,0.22666708,0.4894833,0.18585266,0.080469035,0.14318618,0.023101466
-1.1899313,0.12154979,-1.4966457,0.20298342,-0.65871036,0.1943749,-0.7750737,0.18710598,-0.5860682,0.16077444,-0.57813
0.5541727,0.120300755,0.18431222,0.23612024,-0.16558655,0.19453998,-0.117155604,0.16885518,-0.05207159,0.13945939,-0.10502931
0.14990285,0.12785561,-0.8067013,0.22972222,0.4055133,0.23380077,-0.11424778,0.20236664,-0.03197243,0.15411021,-0.2708093
0.106134444,0.13025552,-0.26625377,0.23941578,-0.20914836,0.25719294,-0.7027853,0.22056375,-0.33932257,0.16649021,-0.5733934
-0.44748163,0.11673671,-1.5839711,0.25432348,-0.8919425,0.21150663,-0.7617077,0.16374268,-0.9590668,0.14299074,-0.6956827
0.4621931,0.1289715,-1.1097074,0.24130794,-0.012702087,0.19893873,-0.41364324,0.17414303,0.09585046,0.14269234,-0.33909798
0.89955336,0.2041186,0.95355517,0.27849552,0.3100751,0.37311688,0.2689088,0.26516113,0.47529837,0.26491264,0.79501903
0.91377217,0.16275461,0.8767195,0.23941578,0.46180066,0.3270899,0.06414188,0.2559248,0.10224446,0.18229683,1.1814457
-1.7783126,0.12585855,-2.2590423,0.2246238,-2.2388535,0.19636041,-2.1757772,0.20242175,-2.2578888,0.17196956,-1.6945571
-0.70690876,0.13924769,-0.15469919,0.278447,-1.7217214,0.22304957,-1.1760669,0.2101519,-1.1375246,0.21774253,-1.0362797
0.2126286,0.12489743,0.18411078,0.19638619,-0.0024019226,0.23414184,0.18143417,0.197847,-0.09455542,0.14298648,-0.24708949
-0.53560287,0.15216674,-1.1931518,0.28284657,-0.49525762,0.18574029,-0.14895876,0.17146616,-0.95766824,0.16310096,-0.7830917
-1.403754,0.20880984,-0.34795988,0.3739123,-0.8048082,0.17390372,-1.0727384,0.3117465,-0.54615605,0.2124291,-0.88117623
-0.14163822,0.11389762,-0.2398089,0.29207346,-1.1626558,0.21753685,-0.9773615,0.16726787,-0.9445338,0.17886376,-0.9788747
0.065474994,0.12039625,0.4711348,0.22198433,-0.63291216,0.19740029,-0.21640706,0.15803197,-0.36721265,0.14125563,-0.5350958
-0.07418738,0.12912053,-0.6367402,0.21078306,-0.31216228,0.23206347,-0.23072378,0.20693156,-0.7997135,0.1581142,-1.0016289
1.019995,0.1542939,0.5518821,0.20011306,1.1357818,0.24319237,1.0940993,0.23222175,1.0749131,0.18204032,1.0711428
-0.23608962,0.14570586,-1.042147,0.34571326,-0.4393212,0.31354618,-0.15174706,0.22637258,-0.51936054,0.15750334,-0.6181536
1.5359653,0.20221563,1.501069,0.31338027,1.8965489,0.2030091,1.7106436,0.23431627,1.8087335,0.16282354,2.3211775
1.1881479,0.48089012000000003,1.1813573,0.3101205,0.4850817,0.4471436,0.16866584,0.4601504,1.3397975,0.49949622,1.2154403
1.3111584,0.20805575,0.88749945,0.3739123,1.2518574,0.16825922,1.0487764,0.27709433,1.4836833,0.1942361,1.2474092
0.4043909,0.2554385,1.3633597,0.33064833,0.35288814,0.37623262,0.11129825,0.298771,0.8665658,0.3162387,0.19586764
-1.2316382,0.25608963,-0.9707559,0.4352209,-1.100678,0.30231553,-1.1175196,0.44084185,-0.63481617,0.32727668,0.5166421
-0.7583868,0.25404254,1.1807197,0.45390606,0.87271065,0.33154643,0.9871868,0.41624996,0.25367838,0.29175824,-0.23386309
-0.31539658,0.1179038,-0.777285,0.22578736,-0.6631384,0.20712142,-0.5856124,0.18233849,-0.84464157,0.13236544,-1.1762618
-1.430073,0.21250087,-0.92298204,0.39620548,-1.1507535,0.28207695,-1.2032698,0.35689184,-1.3484983,0.25405762,-0.9438868
-1.0762467,0.11439596,-0.38932255,0.23303711,-0.99092954,0.21320057,-0.99043757,0.19338772,-1.3047769,0.14717911,-1.3024014
-1.8262655,0.15559721,0.1687904,0.31767115,-1.2744166,0.31869173,-1.5049284,0.25252083,-1.0935627,0.20516306,-1.3626261
-0.063116975,0.1308965,0.14178972,0.21260111,-0.8006174,0.21042317,-0.21988642,0.22381419,-0.67625374,0.18290585,-0.7428903
-1.7028512,0.16457507,0.0024243242,0.31601527,-0.3378448,0.1841526,-0.07331435,0.22274236,-0.017828591,0.1860604,0.18222167
-1.3627415,0.12809183,-1.3023647,0.22137748,-1.5205606,0.17510186,-1.1712742,0.17657226,-1.3995352,0.16657037,-1.484633
1.1320505,0.25230768,1.3850018,0.55681705,-1.3487201,0.5340173,-1.2219626,0.3620615,0.33556205,0.5718169,-0.68970156
1.026438,0.23855478,0.85335773,0.29725292,0.9882047,0.33029532,0.3219607,0.2902066,0.96363336,0.21659337,0.95663136
-1.5992292,0.21517998,-0.035038944,0.37775585,-1.0613234,0.26633173,-1.6467704,0.31450662,-1.3358922,0.18635869,-1.2123749
-1.2333966,0.12867168,-0.6259964,0.2626911,-0.80085224,0.20195682,-0.46650898,0.17730665,-0.8800204,0.14959066,-1.1290737
0.11770542,0.15376818,0.04079097,0.28685582,-0.35640842,0.16587788,-0.3802562,0.17383102,-0.12628742,0.16814788,-0.27952844
-1.7535119,0.14278321,0.54136205,0.21596204,-0.50429195,0.22381605,-0.82591057,0.19578548,-0.81099457,0.16301441,-0.9148316
-0.22019304,0.10889898,-0.28060225,0.24067757,-0.49777213,0.17889829,-0.24533433,0.1504622,-0.45604575,0.1272627,-0.5037292
-0.9647809,0.13862652,-0.62935865,0.27811614,-0.393203,0.18629672,-0.45302626,0.16682342,-0.0012232348,0.17262934,-0.5394995
1.6280985,0.13990946,1.4011402,0.22917284,1.8168349,0.2160969,1.6197923,0.24202509,1.7960864,0.15978019,2.124835
-0.38583338,0.11129253,-1.6648123,0.22198433,-0.23166238,0.21108222,-0.13720554,0.20055795,-0.700235,0.1502324,-0.8656907
-1.5944123,0.117389865,-1.2873793,0.2493356,-1.050576,0.23932886,-1.4279406,0.20776868,-1.0783141,0.15447041,-1.2316812
1.0535877,0.2690323,0.67248636,0.34964156,0.8338309,0.36093396,0.9268841,0.27609518,0.80443156,0.33518457,0.8541201
1.551707,0.1459511,1.100293,0.24199788,2.100861,0.21432865,1.8986311,0.23215929,1.9197913,0.14643833,2.392884
-0.85762966,0.13259844,-0.0068530277,0.26359117,-0.1707383,0.2063751,0.30093986,0.16611162,-0.33775136,0.14482026,-0.71241236
1.425745,0.18749085,1.5423682,0.2860417,1.9370418,0.1895976,1.7338266,0.22681955,1.9182134,0.18152973,2.0590146
-0.29221782,0.13085441,-0.0149540305,0.2626911,-0.83372235,0.2122523,-0.28388822,0.18101527,-0.50661296,0.14998454,-0.6607645
-1.4236839,0.13142921,-0.35114947,0.25413197,-0.7869425,0.20465669,-0.8029255,0.1798044,-0.93067265,0.16453907,-0.8592048
0.83706427,0.2293393,1.3024883,0.3607753,-0.78353214,0.299674,-1.4049455,0.21127343,0.121154495,0.2084372,0.11543122
0.28081018,0.16861068,0.4108312,0.39288157,-0.69837314,0.23274095,-0.578485,0.25527817,-0.26400432,0.23807059,-0.7245975
1.3794421,0.1443307,0.8509887,0.21078306,1.5129282,0.24756005,1.8387281,0.23154943,1.6742905,0.16319346,1.7374942
-0.029964076,0.17167045,0.44974628,0.31940094,-0.6590761,0.19443041,-0.6415286,0.15787081,-0.53401977,0.17342253,-0.87132627
-0.38608098,0.89341265,1.144099,0.7234809,0.91746306,0.5668243,0.5574002,0.8915332,1.1233267,0.6334707,0.56185174
-1.2093947,0.15513583,0.494239,0.2930076,-0.93327206,0.20953117,-0.66049135,0.1868145,-0.69753605,0.15839685,-0.36772943
-2.2164085,0.13090314,0.2490955,0.25012425,-1.1259354,0.2549162,-2.1322856,0.20864667,-1.361538,0.14875142,-1.2853618
-1.5076108,0.13016635,-2.105781,0.2200157,-1.5396292,0.1746957,-1.4654626,0.16858426,-1.7949618,0.15366702,-1.5005608
0.96545154,0.13551727,0.8745452,0.20172459,0.76579505,0.20654812,0.7844595,0.19542336,0.48914683,0.14235924,0.13830076
0.12421751,0.13922586,-0.0577443,0.23575321,0.20202145,0.24207734,0.33629942,0.23475873,-0.089833975,0.17249821,-0.055764098
1.2051101,0.3388224,0.4293764,0.42519823,1.1574531,0.41016325,1.1971589,0.31995824,1.0673876,0.34772584,0.9787051
-1.6886628,0.19728291,-0.29428682,0.3425064,-1.0750341,0.2385787,-1.7660292,0.3076686,-0.9977995,0.18320484,-0.8549472
1.0395002,0.35595775,1.1697853,0.5567685,0.35288814,0.37623262,0.11129825,0.298771,0.83971226,0.68780845,0.19586764
1.0773636,0.19692916,0.7530514,0.3739123,0.4684307,0.17137578,0.5518193,0.28813973,0.6181769,0.19960786,0.69614244
1.0826037,0.18660334,1.0271201,0.28284657,1.1569724,0.19735359,1.0699657,0.19807447,1.1639901,0.18001331,1.1698737
-0.32455269,0.13016005,-0.22747532,0.2856165,-0.8322723,0.2091432,-0.553186,0.1689458,-0.6015723,0.17851126,-0.84892255
1.4756511,0.17545755,1.0896492,0.2789576,1.8433198,0.20748004,1.5141028,0.21286894,1.8166643,0.17337133,2.0266244
0.6015216,0.141463,-0.067905,0.273783,0.06746571,0.192341,0.31315655,0.20237081,-0.15525296,0.1694046,-0.36358455
-0.9475579,0.13770981,-0.8224017,0.28685582,-0.267651,0.19550036,-0.56948185,0.19553475,0.013317895,0.17636809,-0.58350575
-0.7898122,0.2144461,-0.7404434,0.3456684,-0.42485085,0.21352148,-0.8423446,0.29643995,-0.7743101,0.2060122,-0.5048021
-1.0326391,0.23538262,0.02275865,0.45390606,-1.1583939,0.33154643,-1.136425,0.41624996,-1.1684276,0.29175824,-0.9620915
0.17449017,0.1383638,-0.14891978,0.25367594,0.0061326395,0.2758168,0.4306208,0.26477528,-0.059087977,0.16375582,-0.01954632
-1.6091735,0.13346116,-0.6174657,0.21802896,0.13977794,0.23886482,0.263433,0.22656763,0.23630872,0.16405627,0.2650871
1.5427259,0.14327,1.0941705,0.23933095,1.9624219,0.2187689,1.6562406,0.23553073,1.9303088,0.15479517,2.2197258
-0.94987416,0.116779685,-2.4327052,0.24429454,-0.48045263,0.19863816,-0.53726375,0.18606657,-0.88754463,0.15320334,-0.81887335
0.490897,0.120300755,1.0261422,0.23612024,0.19955435,0.22175786,0.5399527,0.21355523,0.40607253,0.15436317,0.62927955
1.0951687,0.2620384,1.0618038,0.6064732,-0.58316034,0.67146385,-1.0811335,0.4337103,0.5558187,0.62091964,-0.047846243
